display_name,text_uuid,sentence_uuid,sentence_obj_in_text,translation,first_word_transcription,first_word_spelling,first_word_number,first_word_obj_in_text,line_number,side,column
AKT 1 15 (Ank. 4668),04d94aa3-b37c-4993-b033-eea61a30e209,5f241de3-5055-4b9e-a5b4-073354e610db,62,I received it here and 1 1/2 sack will be for myself.,,a-na-kam,42,63,11.0,1,1
AKT 1 15 (Ank. 4668),04d94aa3-b37c-4993-b033-eea61a30e209,d00ea338-82e3-45d7-bd63-cc320aa2282f,69,The house of Ka'uba brought 3 sacks of wheat.,,na-ru-uq,48,72,13.0,1,1
AKT 1 15 (Ank. 4668),04d94aa3-b37c-4993-b033-eea61a30e209,744f73a1-d974-49c4-8bd2-0bd2d68541d9,77,"However, they did not give me anything.",,ù,53,78,15.0,1,1
AKT 1 15 (Ank. 4668),04d94aa3-b37c-4993-b033-eea61a30e209,55a73245-04ec-4497-8c19-7ab0a06baa7d,94,"15 shekels of silver from Tarhunu, they owe the rest of the silver;",,GÍN,70,98,21.0,3,1
AKT 1 15 (Ank. 4668),04d94aa3-b37c-4993-b033-eea61a30e209,0f0e4dc4-eb01-47ff-997c-73446709ffda,105,thereof they have given me 8 1/4 shekels of silver.,,ŠÀ,77,106,23.0,3,1
AKT 1 15 (Ank. 4668),04d94aa3-b37c-4993-b033-eea61a30e209,6ffa2d5f-c237-4411-87f1-7c8ff4ab4d85,113,"However, they did not give me anything (else), and 5 shekels remain owed by Tarhunu.",,ú,82,114,24.0,3,1
AKT 1 15 (Ank. 4668),04d94aa3-b37c-4993-b033-eea61a30e209,a26d9787-4419-418a-b03e-ce800cc0bc94,127,"Also, it was they who took the rest of the silver.",,ù,93,128,27.0,3,1
AKT 1 15 (Ank. 4668),04d94aa3-b37c-4993-b033-eea61a30e209,78cc0ed0-1775-4ea4-b3f9-f0e137bd110c,133,They have received nothing from your outstanding claims.,,i,98,134,28.0,3,1
AKT 1 15 (Ank. 4668),04d94aa3-b37c-4993-b033-eea61a30e209,31fb2f23-17f7-4f3d-a098-0257ddb2a797,139,Make Uṣur-ša-Aššur pay attention to your orders.,ana,a-na,103,140,29.0,3,1
AKT 1 15 (Ank. 4668),04d94aa3-b37c-4993-b033-eea61a30e209,199b4f71-0913-4c82-b4a6-a9839815072e,144,The term (for repayment) is overdue by three months.,,u₄-mu-um,107,145,31.0,3,1
AKT 1 15 (Ank. 4668),04d94aa3-b37c-4993-b033-eea61a30e209,262c8494-4928-4649-9465-b6002b930077,150,"Even firewood he did not buy for me, so I myself have bought it.",,ma-ma,112,151,33.0,4,1
AKT 1 15 (Ank. 4668),04d94aa3-b37c-4993-b033-eea61a30e209,44f7b630-f088-4cc0-bd1c-495149c8933c,156,From Habi we have received 1 2/3 mina 5 shekels of silver;,,KI,117,157,35.0,4,1
AKT 1 15 (Ank. 4668),04d94aa3-b37c-4993-b033-eea61a30e209,96318484-3c1a-401b-835e-7feef553dead,169,Uṣur-ša-Aššur has taken it.,Uṣur-ša-Aššur,u-ṣú-ur-ša-a-šùr,125,170,37.0,5,1
AKT 1 15 (Ank. 4668),04d94aa3-b37c-4993-b033-eea61a30e209,4605dddc-8a12-4b71-8d26-6f2787be2021,172,2/3 mina we got from Haluli;,Mana,ma-na,128,175,37.0,5,1
AKT 1 15 (Ank. 4668),04d94aa3-b37c-4993-b033-eea61a30e209,affff3e7-feea-484e-8d94-f37c95a62359,179,"also, Uṣur-ša-Aššur <has received> 5 shekels of silver.",,ù,132,180,38.0,5,1
AKT 1 17 (Ank. 2806),8289580b-8239-484d-ac06-7f1c2bd4da8a,9cb28aa7-2f9d-45e4-8a5b-f4a14b23d7a4,2,"To Ikuppia, Ennam-Aššur and Sumi Abiya from Aššur-Nada;",ana,a-na,1,4,1.0,1,1
AKT 1 17 (Ank. 2806),8289580b-8239-484d-ac06-7f1c2bd4da8a,f0f022ee-eeda-45af-98b9-5e25201752ea,14,to Ennam-Aššur and Sumi-Abiya:,ana,a-na,9,16,3.0,1,1
AKT 1 17 (Ank. 2806),8289580b-8239-484d-ac06-7f1c2bd4da8a,72758632-9d24-4613-9611-03b090f38477,22,"I entrusted to you 16 half-packs of each 1 talent (and) 7 top-packs of 30 minas, apart from those belonging to Puzur-Ištar, plus 6 black donkeys.",,mu-ta-tim,15,25,5.0,1,1
AKT 1 17 (Ank. 2806),8289580b-8239-484d-ac06-7f1c2bd4da8a,417aca44-2d48-46a3-baee-ad32b07480fa,46,"Thereof I sent with you 1 talent 25 minas of copper, that 1 received from Úsur-ša-Aššur, to Ikuppia.",,ŠÀ.BA,32,47,9.0,1,1
AKT 1 17 (Ank. 2806),8289580b-8239-484d-ac06-7f1c2bd4da8a,03a845b5-b1e6-498e-a04a-f4f12a18bb90,64,1 talent 12 minas of copper belonging to Ennam-Aššur;,,GÚ,46,69,12.0,1,1
AKT 1 17 (Ank. 2806),8289580b-8239-484d-ac06-7f1c2bd4da8a,18cbd007-c6c4-40ff-9257-3fa92ef524bf,76,1 talent 20 minas which I balanced with you on behalf of Puzur-Ištar---,,GÚ,53,80,13.0,1,1
AKT 1 17 (Ank. 2806),8289580b-8239-484d-ac06-7f1c2bd4da8a,01b2e823-5e0d-4854-b3ba-55ae6b5f235a,88,the rest of the copper: 15 1/2 talents 3 minas.,,ší-tí,60,89,15.0,1,1
AKT 1 17 (Ank. 2806),8289580b-8239-484d-ac06-7f1c2bd4da8a,6c5ff4d2-b94a-431d-9aa2-8dc622572f11,98,Thereof 5 1/2 talents 3 minas of copper belong to the tamkārum.,,ŠÀ.BA,66,99,16.0,1,1
AKT 1 17 (Ank. 2806),8289580b-8239-484d-ac06-7f1c2bd4da8a,6673efc2-a431-48e6-9eb4-6d24ddf3ca51,111,When the sale has been carried out the tamkārum will pay me 15 112 talents.,,ší-mu-um,74,112,17.0,1,1
AKT 1 17 (Ank. 2806),8289580b-8239-484d-ac06-7f1c2bd4da8a,bd8f0b31-9bb7-4b3d-8b10-c3952934ed90,121,"And the one who resolved my dispute was Ennam-Aššur, so do not seize anycopper, and without any (authorisation) the tamkārum must not appropriate the 15 1/2 talents ofcopper for which I hold a certified tablet, lest you let it get out of my reach.",,ù,81,122,20.0,3,1
AKT 1 17 (Ank. 2806),8289580b-8239-484d-ac06-7f1c2bd4da8a,719c990f-47f9-4ea9-9441-4ef88d49e521,145,"As for the rest of the copper, 10 talents from Kunanamit plus the 6 donkeys, I said:",,ší-tí,102,146,25.0,3,1
AKT 1 17 (Ank. 2806),8289580b-8239-484d-ac06-7f1c2bd4da8a,47451351-14c5-4832-9218-ac762c547864,158,"""Come, I shall pay you""-so I trusted you, but you cheated me, saying:",,al-kam,112,159,27.0,3,1
AKT 1 17 (Ank. 2806),8289580b-8239-484d-ac06-7f1c2bd4da8a,78ccbb65-a41a-4dd2-938c-15cce1e46c0e,166,"""I shall lay claim to the 10 talents of copper and the 6 donkeys,",Innā,i-na,118,167,29.0,3,1
AKT 1 17 (Ank. 2806),8289580b-8239-484d-ac06-7f1c2bd4da8a,bb51f53c-04de-497b-8382-88e56f129335,179,"turn that into copper of good quality in Durhumit, bring it to Kaneš and your representatives will pay me in full in silver.""",Innā,i-na,127,180,30.0,3,1
AKT 1 17 (Ank. 2806),8289580b-8239-484d-ac06-7f1c2bd4da8a,5cb82780-0397-46ce-bc94-188e01c8505c,194,I did not payout the copper and the donkeys to you.,,URUDU,141,195,33.0,3,1
AKT 1 17 (Ank. 2806),8289580b-8239-484d-ac06-7f1c2bd4da8a,05f01d11-2336-4cf4-835a-2b8e05d1cc2b,200,Why did you then say:,,mì-šu,146,201,34.0,3,1
AKT 1 17 (Ank. 2806),8289580b-8239-484d-ac06-7f1c2bd4da8a,ea95bdce-fff6-4ebe-98a0-5eb359191841,206,"""I have been paid.""",,lá,150,207,35.0,3,1
AKT 1 17 (Ank. 2806),8289580b-8239-484d-ac06-7f1c2bd4da8a,41365d27-0056-4765-9819-b1cb7b44e9d4,209,The donkeys belong to Ikuppia!,,ANŠE.ḪI.A,152,210,36.0,3,1
AKT 1 17 (Ank. 2806),8289580b-8239-484d-ac06-7f1c2bd4da8a,40d26b2b-f737-4f91-b27d-79e1c86d8b05,213,Release the donkeys to him!,,ANŠE.ḪI.A,155,214,36.0,3,1
AKT 1 17 (Ank. 2806),8289580b-8239-484d-ac06-7f1c2bd4da8a,bea04c8c-2f12-4ddb-bfc3-7471d3e859f4,216,For the rest of your silver I shall personally guarantee for you.,,a-ší-tí,157,217,37.0,3,1
AKT 1 17 (Ank. 2806),8289580b-8239-484d-ac06-7f1c2bd4da8a,e1f3d9fa-ba3d-43f5-972b-b6eff949a311,221,"may Aššur and Amurrum, the gods of our fathers, know:",Aššur,a-šùr,161,222,38.0,3,1
AKT 1 17 (Ank. 2806),8289580b-8239-484d-ac06-7f1c2bd4da8a,a61e2cd7-2398-4fbb-b006-bf73a7587e7c,228,"on top of the fact that I guaranteed for your joint-stock capital, it was no stranger who denounced me!",,lu,167,229,40.0,3,1
AKT 1 17 (Ank. 2806),8289580b-8239-484d-ac06-7f1c2bd4da8a,2f2032a0-9141-4ae5-88a9-28d11d05470f,238,It is you who keep denouncing me in colony after colony!,Adā,a-ta,176,239,43.0,4,1
AKT 1 19 (Ist. 12479),e2f4a144-c531-42eb-a366-53c07c4b5a94,524d7278-6a28-42f7-b581-b2eb50f525fc,52,"Witnesses: Pilaḫāya s. Enna-Suen, Amur-Ištar s. Ennamāya, Ili-ālim the scribe s. Rim-Anun.",,IGI,35,54,16.0,3,1
AKT 1 2 (Ank. 4667),f2b62c6a-6c7f-4353-9352-6a11a3b867c1,37704c92-e273-4386-9715-26971dd2f907,3,Elā(ya) and Aššur-mālik owe Puzur-Aššur 1 mina silver.,Mana,ma-na,2,7,1.0,1,1
AKT 1 2 (Ank. 4667),f2b62c6a-6c7f-4353-9352-6a11a3b867c1,97028e97-d66a-49a9-a72e-5184da4453b3,18,They will pay 7 weeks from the ḫamuštum of Puzur-Aššur.,,iš-tù,10,20,4.0,1,1
AKT 1 2 (Ank. 4667),f2b62c6a-6c7f-4353-9352-6a11a3b867c1,8a3ad836-b1e5-41a5-b05f-aa800fa39894,32,"If they do not pay (on time), they will add interest at a rate of 1 1/2 shekels per month",Šuma,šu-ma,18,34,7.0,1,1
AKT 1 2 (Ank. 4667),f2b62c6a-6c7f-4353-9352-6a11a3b867c1,428c77d7-e3d1-4776-a07f-ef8f2e9560e2,49,Month: Teʾintātim.,,ITU.KAM,27,51,10.0,2,1
AKT 1 2 (Ank. 4667),f2b62c6a-6c7f-4353-9352-6a11a3b867c1,96e79775-0b11-44c3-a280-4a4ed9f91d4c,53,Eponymate: Aššur-imittī the boatman.,,li-mu-um,29,55,12.0,3,1
AKT 1 2 (Ank. 4667),f2b62c6a-6c7f-4353-9352-6a11a3b867c1,6154bc7d-9157-4f23-a7a4-79ea635883b1,60,(The obligation to pay back) the silver is bound to whichever one is financially solvent and legally responsible.,,KÙ.BABBAR,32,61,14.0,3,1
AKT 1 2 (Ank. 4667),f2b62c6a-6c7f-4353-9352-6a11a3b867c1,6ab660f5-c804-4d1e-accc-3ed760eccd3f,72,"Witnesses: Ikuppiya, Zuzubar.",,IGI,39,74,18.0,3,1
AKT 1 20 (Ist. 12481),c37e3b5d-e0be-4bd2-956f-a24bc54d30ce,32dec150-6ae4-4bfa-9343-6a596aaff407,3,Arši-aḫ s. Aššur-bāni (im-dí-lum) owes 1 mina 12 1/3 shekel,Mana,ma-na,2,8,1.0,1,1
AKT 1 20 (Ist. 12481),c37e3b5d-e0be-4bd2-956f-a24bc54d30ce,9023de47-7484-4007-b2cc-1cebfb9694f7,24,He has three weeks to pay.,ana,a-na,13,25,6.0,1,1
AKT 1 20 (Ist. 12481),c37e3b5d-e0be-4bd2-956f-a24bc54d30ce,074554ef-913c-4c62-8df6-7ce102d8d64e,31,Month: Allānātim,,ITU.1.KAM,17,33,7.0,1,1
AKT 1 20 (Ist. 12481),c37e3b5d-e0be-4bd2-956f-a24bc54d30ce,621f5aca-3417-402a-a1c0-46efb5a64f70,36,"Witnesses: Usānum s. Amur-Aššur, Mašiḫ-ilī, my father, s. Ṭāb-ṣilli-Aššur.",,IGI,19,38,9.0,1,1
AKT 1 24 (Ist. 12486),0d3637ec-cd23-40d8-bd26-321de2eef68a,ba693b94-ad57-4e6a-b37e-d85920ba2a7e,3,"To Sukalliya, Šū-Anum, and Ikūn-pī-Aššur from Iddin-Suen:",ana,a-na,1,5,1.0,1,1
AKT 1 24 (Ist. 12486),0d3637ec-cd23-40d8-bd26-321de2eef68a,d8a529eb-dcc9-4fcd-a8c4-bed7411ba47a,15,To Ikūn-pī-Aššur:,ana,a-na,9,17,5.0,1,1
AKT 1 24 (Ist. 12486),0d3637ec-cd23-40d8-bd26-321de2eef68a,6559d71f-eaad-43b2-bbd5-b2d91a51ffeb,21,Aḫ-šalim and Aššur-nādā did not give me the silver.,Aḫ-šalim,aḫ-ša-lim,12,22,6.0,1,1
AKT 1 24 (Ist. 12486),0d3637ec-cd23-40d8-bd26-321de2eef68a,c080fbe1-4904-42eb-a90e-2b028ff53f28,28,Let your urgent message go to them.,,té-er-ta-kà,18,29,9.0,1,1
AKT 1 24 (Ist. 12486),0d3637ec-cd23-40d8-bd26-321de2eef68a,f11ae671-39ca-4933-8fd4-7e80e4d719d6,33,I owe you 6 minas 24 shekels silver.,Mana,ma-na,22,38,11.0,2,1
AKT 1 24 (Ist. 12486),0d3637ec-cd23-40d8-bd26-321de2eef68a,30a75efd-b8a6-4b6c-be28-9797d0d9b08c,44,You paid 4 minas certified silver to my account.,Mana,ma-na,28,48,13.0,3,1
AKT 1 24 (Ist. 12486),0d3637ec-cd23-40d8-bd26-321de2eef68a,cf892e49-82b5-4037-8812-3d1c0f142f43,54,"If they did not cause the silver reach you, but you intend to go, on the day of your departure let Sukkallia and Šū-Anum take the silver for interest and give it to you.",Šuma,šu-ma,33,55,15.0,3,1
AKT 1 24 (Ist. 12486),0d3637ec-cd23-40d8-bd26-321de2eef68a,df30eaea-0ed4-4a6c-bcdc-e4bd0a079642,73,"If you do not receive the silver before your departure, (and) the interest does not ..., then send to Aḫ-šalim and Aššur-nādā so that they send your silver to me.",Šuma,šu-ma,51,74,24.0,4,1
AKT 1 3 tab tablet (Ank. 4681),b652089e-89fe-416f-b7c0-c5fefb57eff8,6ae1a31c-24bd-4571-ba0a-7ca3f2b61fbd,3,Ikūnim owes Aššur-imittī 23 1/2 minas 3 shekels refined silver.,,ma-na,2,8,1.0,1,1
AKT 1 3 tab tablet (Ank. 4681),b652089e-89fe-416f-b7c0-c5fefb57eff8,7b28615e-acce-49c5-954c-6a76e6bf6d24,21,He will pay 40 weeks from the ḫamuštum of Amurrum-bāni and Ikūnim.,,iš-tù,11,23,5.0,1,1
AKT 1 3 tab tablet (Ank. 4681),b652089e-89fe-416f-b7c0-c5fefb57eff8,d8217751-c5f0-4d98-9bec-49f261f84c9a,38,"If he does not pay at the fulfillment of his term, he will add interest at the rate of 1 1/2 shekels per mina per month.",,šu-ma,21,40,9.0,1,1
AKT 1 3 tab tablet (Ank. 4681),b652089e-89fe-416f-b7c0-c5fefb57eff8,da2c6e40-030c-4b5c-aa2f-daf036fff826,65,Month: Allānātim,,ITU.1.KAM,36,67,17.0,3,1
AKT 1 3 tab tablet (Ank. 4681),b652089e-89fe-416f-b7c0-c5fefb57eff8,6bd0b4c0-fd9e-4585-9421-5f3fdaced268,69,Eponymate: Sukkallīya,,li-mu-um,38,71,18.0,3,1
AKT 1 3 tab tablet (Ank. 4681),b652089e-89fe-416f-b7c0-c5fefb57eff8,8f49969a-ae5b-402d-afec-9702f7a9080c,74,"Witnesses: Aššur-rēʾī, Azunāya, Aššur-mālik.",,IGI,40,76,19.0,3,1
AKT 1 4 (Ank. 2800),e7d13ac7-b491-4ec3-bfa5-2f1167216825,fcedd69e-e247-4ddb-bdad-2ac176ffa4de,3,"The maḫši of Punuwa, Niwaḫšušar, and Šiwanala owe 1/3 minas silver to Aššur-mālik.",Mana,ma-na,2,7,1.0,1,1
AKT 1 4 (Ank. 2800),e7d13ac7-b491-4ec3-bfa5-2f1167216825,3fb7fd4b-4a5c-49bd-aac9-36a4af7fc20d,23,"They will pay at picking of the ""mother"" grapes.",ana,a-na,14,25,4.0,1,1
AKT 1 4 (Ank. 2800),e7d13ac7-b491-4ec3-bfa5-2f1167216825,7c538ed5-0127-4245-8270-6856fae6c098,31,"If they do not pay, they will add interest at the rate of 2 shekels per month.",Šuma,šu-ma,18,33,7.0,1,1
AKT 1 4 (Ank. 2800),e7d13ac7-b491-4ec3-bfa5-2f1167216825,574550f6-99f7-4fdd-81b2-e253eb271662,47,"Witnesses: Ennum-Aššur, Puzur-Aššur, Ḫappu-ala",,IGI,27,49,11.0,2,1
AKT 1 5 (Ank. 4674),f0b4e0e0-6096-6698-fd41-34d85fbd1e87,fb8c63b2-c1a1-bf1e-c37a-7dbfaec54540,3,"Ennam-Aššur, son of Kurkur, owes Aḫuqar 10 shekels silver.",,GÍN,2,7,1.0,1,1
AKT 1 5 (Ank. 4674),f0b4e0e0-6096-6698-fd41-34d85fbd1e87,659ecaf7-be82-4809-315e-b10bd133af0d,21,He will pay him 15 ḫamuštum periods after the ḫamuštum of Itur-ili and Aššur-taklāku in the month of Ṣipim.,,iš-tù,11,23,5.0,1,1
AKT 1 5 (Ank. 4674),f0b4e0e0-6096-6698-fd41-34d85fbd1e87,3357d30e-8d4a-756f-349b-cedc19d889eb,42,"If he does not pay (then), he will add 1.5 shekels per mina as interest according to colony policy.",Šuma,šu-ma,23,44,10.0,3,1
AKT 1 5 (Ank. 4674),f0b4e0e0-6096-6698-fd41-34d85fbd1e87,b9137fa8-1e63-4f14-b045-299b6e46141b,63,Eponymate: Aššur-damiq.,,li-mu-um,36,65,15.0,3,1
AKT 1 5 (Ank. 4674),f0b4e0e0-6096-6698-fd41-34d85fbd1e87,6c8ebcb2-1f8f-4639-9190-1c1c401ef560,68,"Witnesses: Kiliya, Puzur-Ištar",,IGI,38,70,17.0,3,1
AO 11216,22dee1b7-5f5c-42c9-950c-0e3f7073176e,0b6c5209-5844-46f1-abf9-7ff6e5f1f7ea,2,"The 4 talents tin belonging to Hinnaya, that is in Hinnaya's house, Elama and Aššur-nādā divided it three ways:",bilat,GÚ,2,6,1.0,1,1
AO 11216,22dee1b7-5f5c-42c9-950c-0e3f7073176e,40c07c42-2abd-4807-bc45-3a3948b6a325,26,Elama took 1 talent 20 minas tin.,annakam,AN.NA,19,28,5.0,1,1
AO 11216,22dee1b7-5f5c-42c9-950c-0e3f7073176e,8c181978-c5d9-4d01-ba87-77ad4194f76c,38,Aššur-nādā took 1 talent 22 minas tin.,annakam,AN.NA,26,40,6.0,1,1
AO 11216,22dee1b7-5f5c-42c9-950c-0e3f7073176e,547261d5-e24f-43fd-b729-fbeb48acbaeb,50,"Elama, Aššur-nādā and Aššur-dān sent 1 talent 20 minas tin the share of Karwaya to Durḫumit to Karwaya.",,AN.NA,33,52,8.0,1,1
ATHE 1 Envelope envelope,eeebcf4d-5998-3522-2aa4-479282e72212,92988e68-c440-4b96-be42-49a2f4cc81bb,26,Aššur-bēl-awātim owes Pūšu-kēn (some amount of) copper.,weriam,URUDU,13,27,5.0,1,1
ATHE 1 Envelope envelope,eeebcf4d-5998-3522-2aa4-479282e72212,2e1a9b78-c8fb-4be7-b7b7-ce04b0e37ae4,34,He will pay 8 ḫamuštum-weeks from the ḫamuštum of Ku-x-x.,ištu,iš-tù,18,36,7.0,3,1
ATHE 1 Envelope envelope,eeebcf4d-5998-3522-2aa4-479282e72212,e07b78bb-9239-4322-9443-963a83485d8d,48,"If he does not pay when the term is full, he will add 1 1/2 minas per talent per month.",šumma,šu-ma,26,50,10.0,3,1
ATHE 1 Envelope envelope,eeebcf4d-5998-3522-2aa4-479282e72212,04334091-c43c-452b-9375-50d5f8660b96,72,Month: Teinātum.,waraḫ,ITU.KAM,39,74,14.0,5,1
ATHE 1 Envelope envelope,eeebcf4d-5998-3522-2aa4-479282e72212,d4b47198-13fd-44a9-a27c-89191a6f586d,76,Līmmum: Iddin-abum.,līmum,li-mu-um,41,78,15.0,5,1
ATHE 10,8a671994-76bd-4c75-b269-564dd9a2a873,bc2e712f-4e72-4563-950c-fd25268823f3,10,Zwei talent zwei Minen Zinn <vom> Hause des Pilaḫištar habe ich dem Āmurilī gegeben. ,bēt,É,6,11,2.0,1,1
ATHE 10,8a671994-76bd-4c75-b269-564dd9a2a873,9c725ba4-e5b8-499a-8d89-3a528a6aca08,16,(Weitere) zwei Talent neun Minen Zinn von der Karawane des Ilīnādā habe ich ihm überreicht. ,bilat,GÚ,12,20,3.0,1,1
ATHE 10,8a671994-76bd-4c75-b269-564dd9a2a873,9172608a-156f-40ca-adb3-901ce8c8528f,29,Elf Minen zehn Seqel Zinn  sind Ausgleichszahlungen; <x Minen x Seqel> Zinn sind Wegzoll.,manā,ma-na,21,33,6.0,1,1
ATHE 10,8a671994-76bd-4c75-b269-564dd9a2a873,c50d7852-7e6f-494f-a984-737af30d9e28,45,Die mir (dafür zustehende) [Sil]ber(menge beträgt) 25⅚ Minen 3 Seqel. ,kasapšu,KÙ.BI,32,46,10.0,3,1
ATHE 10,8a671994-76bd-4c75-b269-564dd9a2a873,c8b5c5cd-193b-4ed0-9d7f-8b6b2a5271a5,54,Davon hat er 24 Minen 48 Seqel Silber bezahlt. ,,ŠÀ.BA,37,55,11.0,3,1
ATHE 10,8a671994-76bd-4c75-b269-564dd9a2a873,5fd952b4-ef11-4fa6-ad60-2242d7633164,64,"Den Rest des Silbers, eine Mine fünf Seqel Silber ist Āmurilī (mir) schuldig.",šîtti,ší-tí,45,65,13.0,3,1
ATHE 12,7f2e90ba-99ac-4fbf-8583-39b8ed9fbed5,401f8088-dd2f-4fa8-83e4-1c326f2782d4,2,"(Was die (Schuld)urkunde (auf den Namen) des Tarmānā über 8⅓ Minen 1¾ Seqel (betrifft), so ist das Silber und der Zins dazu zu (einer Summe von) 12 Minen angestiegen. ",iṣurtum,i-ṣú-ur-tum,1,3,1.0,1,1
ATHE 12,7f2e90ba-99ac-4fbf-8583-39b8ed9fbed5,034d190c-4026-4b5f-9087-1dec17b3e5a0,22,"Davon gehören 6 Minen Silber dem Puzuraššur, (und) 6 Minen mir. ",,ŠÀ.BA,16,23,4.0,1,1
ATHE 12,7f2e90ba-99ac-4fbf-8583-39b8ed9fbed5,cd7b7fcf-7e2a-4626-a020-d0d6c8824a14,34,"8 Minen Silber (betrug) die Schuld des Pferdemeisters, 4 Minen (sind) Zins: Insgesamt 12 Minen Silber hat vom Pferdmeister und dessen Frau er erhalten. ",manā,ma-na,26,37,7.0,1,1
ATHE 12,7f2e90ba-99ac-4fbf-8583-39b8ed9fbed5,999ab2b1-a384-4b10-b232-686372222738,59,"2½  Minen 7½  Seqel Silber: (dieses) Silber, den Preis für Gold, hat er vom ,,Stadtherren‘‘ erhalten. ",manā,ma-na,47,63,11.0,1,1
ATHE 12,7f2e90ba-99ac-4fbf-8583-39b8ed9fbed5,fa015201-7dd5-4771-841c-8fb4b1d14838,75,"Einen Dolch (?), eine (Dolch)scheide (?) und ein Halfter aus Silber hat er ihm (dem Stadtherren) (als Geschenk) überlassen. ",supānam,sú-pá-nam,58,76,14.0,3,1
ATHE 12,7f2e90ba-99ac-4fbf-8583-39b8ed9fbed5,254a4ac5-3105-486b-8bb7-d206b281bdec,83,Vor Aḫûqar.,maḫar,IGI,65,85,16.0,3,1
ATHE 12,7f2e90ba-99ac-4fbf-8583-39b8ed9fbed5,271b6978-0785-4521-ac71-fbecf04a5388,87,"Den Preis für acht gute Stoffe, den er (P) im Palast erhalten hat, außerdem den Preis für zwei Stoffe vom Zehnten, 1 Mine Silber, hat er (P) im bīt kārim erhalten. ",ši'im,ší-im,67,88,17.0,3,1
ATHE 12,7f2e90ba-99ac-4fbf-8583-39b8ed9fbed5,c99384d0-ddea-4c08-bd95-39692b886af4,109,(Was) den Preis für 40 Sack Gerste meines Anteils zu je 4½ Seqel pro Krug (betrifft): 12 Minen Silber ist der Preis dafür.,ši'im,ší-im,87,110,21.0,3,1
ATHE 12,7f2e90ba-99ac-4fbf-8583-39b8ed9fbed5,07de17fc-cf4f-45a2-9f53-4007a1f11c83,124,Dies alles (befindet sich) bei Puzuraššur.,mimma,mì-ma,99,125,25.0,5,1
ATHE 13,9abbf12b-ee73-4953-a039-d2214a649ee3,0fcdb871-dc83-4289-b42a-2c54a36143a5,2,"1 Mine 10 Seqel Silber, den Zins für 7½ Minen 9¾ Seqel Silber für acht Monate hat von Aššurmuttabil Buzāzu gar nicht erhalten. ",manā,ma-na,2,6,1.0,1,1
ATHE 13,9abbf12b-ee73-4953-a039-d2214a649ee3,937c7197-afd9-4c50-95f8-1236ab551a54,28,"Wenn  die Geldgeber des Ašš[urmuttabbil] den Zins von Bu[zāzu] jeweils einfordern, wird 1 Mi[ne] 10 Seqel Silber Aššurmuttabbil an Buzāzu zahlen. ",šumma,šu-ma,22,29,7.0,1,1
ATHE 13,9abbf12b-ee73-4953-a039-d2214a649ee3,864bc291-ef73-4b65-9a45-ab18d9a76ba6,49,"Wenn der Zins von Buzāzu nicht eingefordert werden sollte, wird keinerlei Silber A[šš]urmuttabbil dem [Buz]āzu zahlen. ",šumma,šu-ma,39,50,14.0,3,1
ATHE 13,9abbf12b-ee73-4953-a039-d2214a649ee3,4505b150-d65c-404c-baf2-dea32857a18e,65,Vor Belānum; vor Aẖšalim; den Söhnen des Šū’aššur.,išaqqal,i-ša-qal,52,66,19.0,5,1
ATHE 14,373008e7-4d7f-4c28-a400-53365a179f99,47c3be65-cffa-4144-873b-7074e7a93948,2,"⅔ Minen 1½ Seqel Silber: Aššurbāni, der Sohn des Bēlumnādā; ⅓ Mine 2½ Seqel Silber: Šū’išḫārā, der Sohn des Kurārā; von 14 Seqel Silber, die bei Aššurbāni, dem Schreiber, habe ich 5 Seqel erhalten. ",manā,ma-na,2,6,1.0,1,1
ATHE 14,373008e7-4d7f-4c28-a400-53365a179f99,5e45d67d-484f-4c6f-bcc8-114664601f50,43,9 Seqel Silber (ist) er (noch) schuldig.,šiqil,GÍN,29,46,8.0,1,1
ATHE 14,373008e7-4d7f-4c28-a400-53365a179f99,e6a119dc-0fea-4586-ae48-a43fd67aed06,50,"15 Seqel Silber, (stehen) bei Abūšalim, dem Sohne des Aššurtāb; 6½ Seqel  Silber (stehen) bei Aššurmalik, dem Schmied; 2 Seqel Silber: Aššurtāb, der Transporteur; ⅔ Seqel Silber: Ḫaltika; 5 Seqel Silber: Daknabura ; 4 Seqel Silber: Lībūrbēlī; 2½  Seqel Silber: der Angestellte des Ḫalitka; 1⅓ Seqel Silber: der…...... des Öles (?); 2½ Seqel Silber: Šiwašmi; 3 Seqel Silber: Kakuzānum.",šiqil,GÍN,34,53,9.0,1,1
ATHE 14,373008e7-4d7f-4c28-a400-53365a179f99,36dc36a4-8a25-404d-9da9-f5f0b5f94d22,115,"(Mit) insgesamt 1 Mine 55 Seqel Silber, dem Außenstand des Abumilī, hat Ṣillanum mich beglichen. ",ištēniš,ŠU.NÍGIN,84,116,25.0,3,1
ATHE 15,ffaf2c8f-1789-4b7a-895b-db61fc5d634f,1660bf0b-6d24-4b33-bee6-1fd9480850e3,2,"Für 20 Minen Silber, die Kulumājā dem Kaugmann schuldig ist und dessen Schuldurkunde seit dem Amtstag des Ili’a ausgestellt ist, haben den seit dem Amstage des Kurbištar, des Sohnes des Alâḫum, (in der Höhe von) 5 Minen 15 Seqel Silber (fälligen) Zins dazu Puzuraššur und Aššurmuttabbil dem Šūsu’in, dem Sohne des Ili’a, bezahlt. ",ina,i-na,1,3,1.0,1,1
